shape_id,shape_pt_sequence,shape_dist_traveled,shape_pt_lat,shape_pt_lon
882086,56,,14.5408,121.01700000000002
882086,57,,14.5235,121.02600000000002
882086,58,,14.506400000000001,121.03600000000003
882086,59,,14.487870000000001,121.04569000000004
882086,60,,14.47827,121.05037000000003
882086,61,,14.47579,121.05091000000003
882086,62,,14.47069,121.05080000000002
882086,63,,14.469859999999999,121.05091000000003
882086,64,,14.46609,121.05226000000003
882086,65,,14.464979999999999,121.05234000000003
882086,66,,14.45037,121.05069000000003
882086,67,,14.4442,121.05010000000003
882086,68,,14.43485,121.04905000000002
882086,69,,14.432160000000001,121.04874000000002
882086,70,,14.429610000000002,121.04838000000002
882086,71,,14.424520000000003,121.04773000000003
882086,72,,14.385920000000002,121.04763000000003
882086,73,,14.381570000000002,121.04755000000003
882086,74,,14.379390000000003,121.04749000000002
882086,75,,14.377220000000003,121.04753000000002
882086,76,,14.376530000000002,121.04757000000002
882086,77,,14.375280000000002,121.04784000000002
882086,78,,14.373500000000002,121.04881000000002
882086,79,,14.369040000000002,121.05126000000001
882086,80,,14.365520000000002,121.05320000000002
882086,81,,14.365240000000002,121.05334000000002
882086,82,,14.364960000000002,121.05359000000001
882086,83,,14.364570000000002,121.05380000000001
882086,84,,14.359980000000002,121.05623000000001
882086,85,,14.355700000000002,121.05857000000002
882086,86,,14.348780000000003,121.06237000000002
882086,87,,14.347820000000004,121.06291000000002
882086,88,,14.346870000000004,121.06353000000001
882086,89,,14.338830000000005,121.07266000000001
882086,90,,14.334860000000004,121.07716
882086,91,,14.332810000000004,121.07947
882086,92,,14.330890000000004,121.08155000000001
882086,93,,14.330860000000003,121.08155000000001
882086,94,,14.330870000000003,121.08153
882086,95,,14.330870000000003,121.08153
882086,96,,14.330870000000003,121.08153
882086,97,,14.330870000000003,121.08153
882086,98,,14.330870000000003,121.08153
882086,99,,14.330870000000003,121.08153
